ALDER,KØN,TID,INDHOLD
3,M,1998,36289
3,M,1999,36489
3,M,2000,35170
3,M,2001,35049
3,M,2002,34438
3,M,2003,34233
3,M,2004,34675
3,M,2005,33625
3,M,2006,33196
3,M,2007,33359
3,M,2008,33280
3,M,2009,33253
3,M,2010,34034
3,M,2011,33490
3,M,2012,34207
3,M,2013,32921
3,M,2014,33151
3,M,2015,30753
3,M,2016,30834
3,M,2017,29675
3,M,2018,30231
3,K,1980,31868
3,K,1981,30398
3,K,1982,30366
3,K,1983,29083
3,K,1984,28155
3,K,1985,26134
3,K,1986,25885
3,K,1987,25184
3,K,1988,25643
3,K,1989,26698
3,K,1990,27191
3,K,1991,27416
3,K,1992,28830
3,K,1993,30240
3,K,1994,31232
3,K,1995,31735
3,K,1996,33452
3,K,1997,33397
3,K,1998,34711
3,K,1999,34519
3,K,2000,33287
3,K,2001,33261
3,K,2002,32600
3,K,2003,32820
3,K,2004,33122
3,K,2005,32242
3,K,2006,31459
3,K,2007,31829
3,K,2008,31936
3,K,2009,31998
3,K,2010,32214
3,K,2011,31916
3,K,2012,32151
3,K,2013,31085
3,K,2014,31487
3,K,2015,29636
3,K,2016,28969
3,K,2017,28302
3,K,2018,28600
4,M,1980,36663
4,M,1981,33751
4,M,1982,31749
4,M,1983,31797
4,M,1984,30308
4,M,1985,29255
4,M,1986,27107
4,M,1987,27268
4,M,1988,26247
4,M,1989,26877
4,M,1990,27811
4,M,1991,28749
4,M,1992,29352
4,M,1993,30640
4,M,1994,31766
4,M,1995,32973
4,M,1996,33643
4,M,1997,35513
4,M,1998,35201
4,M,1999,36373
4,M,2000,36534
4,M,2001,35262
4,M,2002,35156
4,M,2003,34500
4,M,2004,34249
4,M,2005,34627
4,M,2006,33572
4,M,2007,33215
4,M,2008,33398
4,M,2009,33421
4,M,2010,33339
4,M,2011,34127
4,M,2012,33582
4,M,2013,34325
4,M,2014,33021
4,M,2015,33324
4,M,2016,31038
4,M,2017,31101
4,M,2018,29754
4,K,1980,35477
4,K,1981,31886
4,K,1982,30348
4,K,1983,30364
4,K,1984,29075
4,K,1985,28154
4,K,1986,26188
4,K,1987,25969
4,K,1988,25265
4,K,1989,25701
4,K,1990,26768
4,K,1991,27281
4,K,1992,27534
4,K,1993,28912
4,K,1994,30338
4,K,1995,31361
4,K,1996,32038
4,K,1997,33614
4,K,1998,33485
4,K,1999,34790
4,K,2000,34542
4,K,2001,33387
4,K,2002,33369
4,K,2003,32745
4,K,2004,32842
4,K,2005,33128
4,K,2006,32204
4,K,2007,31429
4,K,2008,31865
4,K,2009,32004
4,K,2010,32120
4,K,2011,32323
4,K,2012,31947
4,K,2013,32239
4,K,2014,31195
4,K,2015,31643
4,K,2016,29924
4,K,2017,29187
4,K,2018,28451
5,M,1980,36275
5,M,1981,36689
5,M,1982,33664
5,M,1983,31702
5,M,1984,31785
5,M,1985,30323
5,M,1986,29307
5,M,1987,27218
5,M,1988,27343
5,M,1989,26288
5,M,1990,26936
5,M,1991,27896
5,M,1992,28854
5,M,1993,29437
5,M,1994,30750
5,M,1995,31898
5,M,1996,33281
5,M,1997,33807
5,M,1998,35589
5,M,1999,35286
5,M,2000,36430
5,M,2001,36592
5,M,2002,35375
5,M,2003,35272
5,M,2004,34500
5,M,2005,34256
5,M,2006,34585
5,M,2007,33562
5,M,2008,33269
5,M,2009,33513
5,M,2010,33465
5,M,2011,33361
5,M,2012,34137
5,M,2013,33629
5,M,2014,34421
5,M,2015,33171
5,M,2016,33643
5,M,2017,31315
5,M,2018,31183
5,K,1980,34876
5,K,1981,35503
5,K,1982,31842
5,K,1983,30349
5,K,1984,30327
5,K,1985,29096
5,K,1986,28192
5,K,1987,26261
5,K,1988,26064
5,K,1989,25301
5,K,1990,25739
5,K,1991,26816
5,K,1992,27391
5,K,1993,27611
5,K,1994,29002
5,K,1995,30438
5,K,1996,31612
5,K,1997,32180
5,K,1998,33692
5,K,1999,33569
5,K,2000,34832
5,K,2001,34615
5,K,2002,33501
5,K,2003,33434
5,K,2004,32783
5,K,2005,32804
5,K,2006,33088
5,K,2007,32188
5,K,2008,31442
5,K,2009,31926
5,K,2010,32081
5,K,2011,32171
5,K,2012,32369
5,K,2013,32014
5,K,2014,32321
5,K,2015,31375
5,K,2016,31973
5,K,2017,30169
5,K,2018,29295
6,M,1980,36550
6,M,1981,36293
6,M,1982,36618
6,M,1983,33650
6,M,1984,31711
6,M,1985,31787
6,M,1986,30395
6,M,1987,29376
6,M,1988,27323
6,M,1989,27388
6,M,1990,26358
6,M,1991,27019
6,M,1992,27992
6,M,1993,28973
6,M,1994,29492
6,M,1995,30863
6,M,1996,32202
6,M,1997,33469
6,M,1998,33904
6,M,1999,35687
6,M,2000,35325
6,M,2001,36573
6,M,2002,36720
6,M,2003,35469
6,M,2004,35313
6,M,2005,34502
6,M,2006,34189
6,M,2007,34582
6,M,2008,33615
6,M,2009,33328
6,M,2010,33553
6,M,2011,33556
6,M,2012,33419
6,M,2013,34197
6,M,2014,33742
6,M,2015,34598
6,M,2016,33495
6,M,2017,33846
6,M,2018,31402
6,K,1980,34990
6,K,1981,34920
6,K,1982,35489
6,K,1983,31821
6,K,1984,30351
6,K,1985,30352
6,K,1986,29142
6,K,1987,28288
6,K,1988,26365
6,K,1989,26081
6,K,1990,25374
6,K,1991,25823
6,K,1992,26927
6,K,1993,27473
6,K,1994,27719
6,K,1995,29105
6,K,1996,30692
6,K,1997,31781
6,K,1998,32235
6,K,1999,33746
6,K,2000,33589
6,K,2001,34882
6,K,2002,34741
6,K,2003,33613
6,K,2004,33472
6,K,2005,32784
6,K,2006,32785
6,K,2007,33059
6,K,2008,32210
6,K,2009,31511
6,K,2010,31981
6,K,2011,32091
6,K,2012,32178
6,K,2013,32437
6,K,2014,32080
6,K,2015,32485
6,K,2016,31652
6,K,2017,32201
6,K,2018,30303
7,M,1980,38221
7,M,1981,36529
7,M,1982,36234
7,M,1983,36602
7,M,1984,33650
7,M,1985,31742
7,M,1986,31836
7,M,1987,30463
7,M,1988,29455
7,M,1989,27313
7,M,1990,27436
7,M,1991,26423
7,M,1992,27136
7,M,1993,28136
7,M,1994,29058
7,M,1995,29539
7,M,1996,31123
7,M,1997,32368
7,M,1998,33577
7,M,1999,33970
7,M,2000,35730
7,M,2001,35447
7,M,2002,36684
7,M,2003,36804
7,M,2004,35522
7,M,2005,35305
7,M,2006,34507
7,M,2007,34181
7,M,2008,34593
7,M,2009,33661
7,M,2010,33373
7,M,2011,33579
7,M,2012,33577
7,M,2013,33446
7,M,2014,34266
7,M,2015,33877
7,M,2016,34918
7,M,2017,33738
7,M,2018,33940
7,K,1980,36846
7,K,1981,35003
7,K,1982,34921
7,K,1983,35447
7,K,1984,31808
7,K,1985,30343
7,K,1986,30379
7,K,1987,29185
7,K,1988,28350
7,K,1989,26431
7,K,1990,26125
7,K,1991,25434
7,K,1992,25945
7,K,1993,27037
7,K,1994,27574
7,K,1995,27802
7,K,1996,29377
7,K,1997,30832
7,K,1998,31863
7,K,1999,32284
7,K,2000,33762
7,K,2001,33682
7,K,2002,35001
7,K,2003,34800
7,K,2004,33643
7,K,2005,33486
7,K,2006,32730
7,K,2007,32728
7,K,2008,33088
7,K,2009,32289
7,K,2010,31568
7,K,2011,32004
7,K,2012,32116
7,K,2013,32230
7,K,2014,32496
7,K,2015,32245
7,K,2016,32763
7,K,2017,31898
7,K,2018,32296
8,M,1980,38484
8,M,1981,38218
8,M,1982,36480
8,M,1983,36194
8,M,1984,36565
8,M,1985,33676
8,M,1986,31756
8,M,1987,31929
8,M,1988,30541
8,M,1989,29453
8,M,1990,27373
8,M,1991,27502
8,M,1992,26497
8,M,1993,27188
8,M,1994,28192
8,M,1995,29151
8,M,1996,29823
8,M,1997,31305
8,M,1998,32481
8,M,1999,33716
8,M,2000,34018
8,M,2001,35825
8,M,2002,35547
8,M,2003,36789
8,M,2004,36850
8,M,2005,35501
8,M,2006,35267
8,M,2007,34472
8,M,2008,34174
8,M,2009,34634
8,M,2010,33671
8,M,2011,33427
8,M,2012,33649
8,M,2013,33628
8,M,2014,33567
8,M,2015,34436
8,M,2016,34180
8,M,2017,35147
8,M,2018,33872
8,K,1980,36330
8,K,1981,36845
8,K,1982,34980
8,K,1983,34877
8,K,1984,35407
8,K,1985,31784
8,K,1986,30387
8,K,1987,30444
8,K,1988,29264
8,K,1989,28377
8,K,1990,26492
8,K,1991,26186
8,K,1992,25536
8,K,1993,26017
8,K,1994,27098
8,K,1995,27634
8,K,1996,28090
8,K,1997,29542
8,K,1998,30926
8,K,1999,31951
8,K,2000,32343
8,K,2001,33848
8,K,2002,33766
8,K,2003,35075
8,K,2004,34850
8,K,2005,33722
8,K,2006,33471
8,K,2007,32715
8,K,2008,32765
8,K,2009,33132
8,K,2010,32305
8,K,2011,31612
8,K,2012,32018
8,K,2013,32173
8,K,2014,32294
8,K,2015,32617
8,K,2016,32492
8,K,2017,32974
8,K,2018,31999
9,M,1980,36180
9,M,1981,38485
9,M,1982,38191
9,M,1983,36458
9,M,1984,36210
9,M,1985,36577
9,M,1986,33684
9,M,1987,31821
9,M,1988,32014
9,M,1989,30579
9,M,1990,29540
9,M,1991,27440
9,M,1992,27609
9,M,1993,26602
9,M,1994,27260
9,M,1995,28304
9,M,1996,29405
9,M,1997,29993
9,M,1998,31405
9,M,1999,32578
9,M,2000,33765
9,M,2001,34125
9,M,2002,35939
9,M,2003,35626
9,M,2004,36796
9,M,2005,36846
9,M,2006,35502
9,M,2007,35271
9,M,2008,34534
9,M,2009,34232
9,M,2010,34689
9,M,2011,33693
9,M,2012,33447
9,M,2013,33695
9,M,2014,33739
9,M,2015,33709
9,M,2016,34688
9,M,2017,34430
9,M,2018,35294
9,K,1980,34598
9,K,1981,36348
9,K,1982,36807
9,K,1983,34956
9,K,1984,34853
9,K,1985,35453
9,K,1986,31853
9,K,1987,30430
9,K,1988,30510
9,K,1989,29257
9,K,1990,28423
9,K,1991,26593
9,K,1992,26277
9,K,1993,25613
9,K,1994,26090
9,K,1995,27159
9,K,1996,27885
9,K,1997,28236
9,K,1998,29645
9,K,1999,31004
9,K,2000,32010
9,K,2001,32469
9,K,2002,33979
9,K,2003,33860
9,K,2004,35151
9,K,2005,34856
9,K,2006,33691
9,K,2007,33458
9,K,2008,32749
9,K,2009,32849
9,K,2010,33188
9,K,2011,32373
9,K,2012,31638
9,K,2013,32071
9,K,2014,32220
9,K,2015,32434
9,K,2016,32821
9,K,2017,32725
9,K,2018,33097
10,M,1980,36498
10,M,1981,36201
10,M,1982,38479
10,M,1983,38180
10,M,1984,36449
10,M,1985,36235
10,M,1986,36630
10,M,1987,33744
10,M,1988,31904
10,M,1989,32051
10,M,1990,30629
10,M,1991,29636
10,M,1992,27558
10,M,1993,27730
10,M,1994,26672
10,M,1995,27348
10,M,1996,28565
10,M,1997,29553
10,M,1998,30101
10,M,1999,31485
10,M,2000,32654
10,M,2001,33875
10,M,2002,34265
10,M,2003,36026
10,M,2004,35701
10,M,2005,36823
10,M,2006,36842
10,M,2007,35509
10,M,2008,35332
10,M,2009,34601
10,M,2010,34294
10,M,2011,34729
10,M,2012,33741
10,M,2013,33498
10,M,2014,33751
10,M,2015,33886
10,M,2016,33963
10,M,2017,34893
10,M,2018,34533
10,K,1980,34495
10,K,1981,34621
10,K,1982,36340
10,K,1983,36809
10,K,1984,34951
10,K,1985,34867
10,K,1986,35470
10,K,1987,31923
10,K,1988,30491
10,K,1989,30567
10,K,1990,29292
10,K,1991,28496
10,K,1992,26658
10,K,1993,26358
10,K,1994,25669
10,K,1995,26176
10,K,1996,27433
10,K,1997,28100
10,K,1998,28299
10,K,1999,29756
10,K,2000,31093
10,K,2001,32125
10,K,2002,32574
10,K,2003,34040
10,K,2004,33908
10,K,2005,35178
10,K,2006,34823
10,K,2007,33675
10,K,2008,33495
10,K,2009,32821
10,K,2010,32922
10,K,2011,33225
10,K,2012,32399
10,K,2013,31669
10,K,2014,32158
10,K,2015,32413
10,K,2016,32656
10,K,2017,33014
10,K,2018,32820
11,M,1980,37985
11,M,1981,36511
11,M,1982,36200
11,M,1983,38455
11,M,1984,38202
11,M,1985,36470
11,M,1986,36269
11,M,1987,36676
11,M,1988,33836
11,M,1989,31903
11,M,1990,32083
11,M,1991,30719
11,M,1992,29760
11,M,1993,27661
11,M,1994,27794
11,M,1995,26755
11,M,1996,27651
11,M,1997,28731
11,M,1998,29651
11,M,1999,30189
11,M,2000,31586
11,M,2001,32768
11,M,2002,34038
11,M,2003,34398
11,M,2004,36089
11,M,2005,35742
11,M,2006,36826
11,M,2007,36845
11,M,2008,35555
11,M,2009,35378
11,M,2010,34644
11,M,2011,34343
11,M,2012,34791
11,M,2013,33797
11,M,2014,33562
11,M,2015,33909
11,M,2016,34105
11,M,2017,34129
11,M,2018,35009
11,K,1980,35859
11,K,1981,34494
11,K,1982,34627
11,K,1983,36342
11,K,1984,36822
11,K,1985,34976
11,K,1986,34879
11,K,1987,35525
11,K,1988,31959
11,K,1989,30538
11,K,1990,30615
11,K,1991,29370
11,K,1992,28597
11,K,1993,26743
11,K,1994,26427
11,K,1995,25731
11,K,1996,26436
11,K,1997,27570
11,K,1998,28160
11,K,1999,28391
11,K,2000,29824
11,K,2001,31199
11,K,2002,32257
11,K,2003,32666
11,K,2004,34097
11,K,2005,33953
11,K,2006,35166
11,K,2007,34849
11,K,2008,33737
11,K,2009,33605
11,K,2010,32890
11,K,2011,32980
11,K,2012,33299
11,K,2013,32476
11,K,2014,31749
11,K,2015,32302
11,K,2016,32598
11,K,2017,32858
11,K,2018,33146
12,M,1980,41131
12,M,1981,38026
12,M,1982,36517
12,M,1983,36184
12,M,1984,38471
12,M,1985,38223
12,M,1986,36516
12,M,1987,36356
12,M,1988,36756
12,M,1989,33878
12,M,1990,31956
12,M,1991,32148
12,M,1992,30795
12,M,1993,29860
12,M,1994,27727
12,M,1995,27874
12,M,1996,27002
12,M,1997,27790
12,M,1998,28791
12,M,1999,29765
12,M,2000,30246
12,M,2001,31698
12,M,2002,32936
12,M,2003,34172
12,M,2004,34462
12,M,2005,36125
12,M,2006,35749
12,M,2007,36867
12,M,2008,36924
12,M,2009,35631
12,M,2010,35439
12,M,2011,34687
12,M,2012,34400
12,M,2013,34841
12,M,2014,33874
12,M,2015,33665
12,M,2016,34130
12,M,2017,34281
12,M,2018,34244
12,K,1980,39380
12,K,1981,35887
12,K,1982,34494
12,K,1983,34630
12,K,1984,36353
12,K,1985,36835
12,K,1986,35016
12,K,1987,34936
12,K,1988,35600
12,K,1989,31990
12,K,1990,30593
12,K,1991,30679
12,K,1992,29470
12,K,1993,28705
12,K,1994,26838
12,K,1995,26492
12,K,1996,25968
12,K,1997,26568
12,K,1998,27646
12,K,1999,28252
12,K,2000,28434
12,K,2001,29920
12,K,2002,31326
12,K,2003,32384
12,K,2004,32737
12,K,2005,34111
12,K,2006,33956
12,K,2007,35223
12,K,2008,34853
12,K,2009,33779
12,K,2010,33630
12,K,2011,32937
12,K,2012,33034
12,K,2013,33387
12,K,2014,32548
12,K,2015,31863
12,K,2016,32463
12,K,2017,32741
12,K,2018,32925
13,M,1980,44601
13,M,1981,41124
13,M,1982,38023
13,M,1983,36514
13,M,1984,36200
13,M,1985,38501
13,M,1986,38259
13,M,1987,36569
13,M,1988,36439
13,M,1989,36835
13,M,1990,33951
13,M,1991,32054
13,M,1992,32219
13,M,1993,30894
13,M,1994,29958
13,M,1995,27791
13,M,1996,28103
13,M,1997,27140
13,M,1998,27860
13,M,1999,28903
13,M,2000,29807
13,M,2001,30365
13,M,2002,31854
13,M,2003,33065
13,M,2004,34256
13,M,2005,34526
13,M,2006,36126
13,M,2007,35780
13,M,2008,36875
13,M,2009,36995
13,M,2010,35681
13,M,2011,35511
13,M,2012,34750
13,M,2013,34455
13,M,2014,34897
13,M,2015,33998
13,M,2016,33870
13,M,2017,34292
13,M,2018,34391
13,K,1980,42497
13,K,1981,39395
13,K,1982,35882
13,K,1983,34492
13,K,1984,34650
13,K,1985,36365
13,K,1986,36875
13,K,1987,35057
13,K,1988,35000
13,K,1989,35600
13,K,1990,32024
13,K,1991,30656
13,K,1992,30791
13,K,1993,29560
13,K,1994,28792
13,K,1995,26867
13,K,1996,26706
13,K,1997,26101
13,K,1998,26634
13,K,1999,27723
13,K,2000,28327
13,K,2001,28545
13,K,2002,30037
13,K,2003,31418
13,K,2004,32447
13,K,2005,32771
13,K,2006,34142
13,K,2007,33973
13,K,2008,35266
13,K,2009,34927
13,K,2010,33833
13,K,2011,33670
13,K,2012,32967
13,K,2013,33094
13,K,2014,33474
13,K,2015,32663
13,K,2016,32017
13,K,2017,32636
13,K,2018,32876
14,M,1980,43190
14,M,1981,44648
14,M,1982,41106
14,M,1983,38031
14,M,1984,36518
14,M,1985,36241
14,M,1986,38516
14,M,1987,38323
14,M,1988,36667
14,M,1989,36489
14,M,1990,36853
14,M,1991,33983
14,M,1992,32150
14,M,1993,32355
14,M,1994,31004
14,M,1995,30035
14,M,1996,28023
14,M,1997,28254
14,M,1998,27232
14,M,1999,27955
14,M,2000,28975
14,M,2001,29946
14,M,2002,30484
14,M,2003,31961
14,M,2004,33171
14,M,2005,34315
14,M,2006,34503
14,M,2007,36189
14,M,2008,35822
14,M,2009,36956
14,M,2010,37062
14,M,2011,35737
14,M,2012,35586
14,M,2013,34863
14,M,2014,34544
14,M,2015,35052
14,M,2016,34227
14,M,2017,34066
14,M,2018,34394
14,K,1980,41145
14,K,1981,42506
14,K,1982,39404
14,K,1983,35877
14,K,1984,34503
14,K,1985,34684
14,K,1986,36426
14,K,1987,36932
14,K,1988,35119
14,K,1989,35030
14,K,1990,35688
14,K,1991,32085
14,K,1992,30754
14,K,1993,30886
14,K,1994,29640
14,K,1995,28861
14,K,1996,27100
14,K,1997,26826
14,K,1998,26205
14,K,1999,26748
14,K,2000,27805
14,K,2001,28425
14,K,2002,28672
14,K,2003,30118
14,K,2004,31453
14,K,2005,32484
14,K,2006,32779
14,K,2007,34144
14,K,2008,34013
14,K,2009,35386
14,K,2010,34982
14,K,2011,33906
14,K,2012,33740
14,K,2013,33040
14,K,2014,33185
14,K,2015,33581
14,K,2016,32872
14,K,2017,32152
14,K,2018,32753
15,M,1980,42181
15,M,1981,43276
15,M,1982,44685
15,M,1983,41135
15,M,1984,38044
15,M,1985,36570
15,M,1986,36317
15,M,1987,38613
15,M,1988,38434
15,M,1989,36783
15,M,1990,36614
15,M,1991,36963
15,M,1992,34097
15,M,1993,32252
15,M,1994,32467
15,M,1995,31102
15,M,1996,30289
15,M,1997,28177
15,M,1998,28373
15,M,1999,27362
15,M,2000,28028
15,M,2001,29107
15,M,2002,30124
15,M,2003,30617
15,M,2004,32071
15,M,2005,33247
15,M,2006,34392
15,M,2007,34545
15,M,2008,36271
15,M,2009,35943
15,M,2010,37064
15,M,2011,37173
15,M,2012,35876
15,M,2013,35710
15,M,2014,34988
15,M,2015,34743
15,M,2016,35333
15,M,2017,34489
15,M,2018,34265
15,K,1980,39933
15,K,1981,41152
15,K,1982,42568
15,K,1983,39442
15,K,1984,35923
15,K,1985,34545
15,K,1986,34745
15,K,1987,36496
15,K,1988,37029
15,K,1989,35167
15,K,1990,35146
15,K,1991,35811
15,K,1992,32219
15,K,1993,30906
15,K,1994,30982
15,K,1995,29740
15,K,1996,29092
15,K,1997,27245
15,K,1998,26952
15,K,1999,26331
15,K,2000,26829
15,K,2001,27932
15,K,2002,28571
15,K,2003,28783
15,K,2004,30219
15,K,2005,31563
15,K,2006,32542
15,K,2007,32852
15,K,2008,34251
15,K,2009,34140
15,K,2010,35482
15,K,2011,35137
15,K,2012,34011
15,K,2013,33883
15,K,2014,33186
15,K,2015,33376
15,K,2016,33794
15,K,2017,33066
15,K,2018,32349
16,M,1980,41521
16,M,1981,42272
16,M,1982,43297
16,M,1983,44708
16,M,1984,41198
16,M,1985,38120
16,M,1986,36701
16,M,1987,36485
16,M,1988,38703
16,M,1989,38502
16,M,1990,36856
16,M,1991,36692
16,M,1992,37068
16,M,1993,34244
16,M,1994,32354
16,M,1995,32561
16,M,1996,31371
16,M,1997,30429
16,M,1998,28265
16,M,1999,28508
16,M,2000,27470
16,M,2001,28144
16,M,2002,29272
16,M,2003,30262
16,M,2004,30737
16,M,2005,32135
16,M,2006,33291
16,M,2007,34472
16,M,2008,34634
16,M,2009,36487
16,M,2010,36169
16,M,2011,37315
16,M,2012,37383
16,M,2013,36099
16,M,2014,35966
16,M,2015,35305
16,M,2016,35107
16,M,2017,35704
16,M,2018,34837
16,K,1980,39744
16,K,1981,40045
16,K,1982,41196
16,K,1983,42625
16,K,1984,39545
16,K,1985,36069
16,K,1986,34709
16,K,1987,34889
16,K,1988,36699
16,K,1989,37191
16,K,1990,35283
16,K,1991,35290
16,K,1992,35924
16,K,1993,32360
16,K,1994,31017
16,K,1995,31113
16,K,1996,29961
16,K,1997,29232
16,K,1998,27363
16,K,1999,27104
16,K,2000,26439
16,K,2001,26948
16,K,2002,28096
16,K,2003,28699
16,K,2004,28926
16,K,2005,30316
16,K,2006,31639
16,K,2007,32616
16,K,2008,32961
16,K,2009,34506
16,K,2010,34313
16,K,2011,35705
16,K,2012,35357
16,K,2013,34179
16,K,2014,34107
16,K,2015,33517
16,K,2016,33665
16,K,2017,34135
16,K,2018,33364
17,M,1980,39106
17,M,1981,41581
17,M,1982,42306
17,M,1983,43326
17,M,1984,44784
17,M,1985,41282
17,M,1986,38283
17,M,1987,36953
17,M,1988,36597
17,M,1989,38795
17,M,1990,38573
17,M,1991,36950
17,M,1992,36759
17,M,1993,37210
17,M,1994,34371
17,M,1995,32493
17,M,1996,32789
17,M,1997,31566
17,M,1998,30601
17,M,1999,28475
17,M,2000,28706
17,M,2001,27680
17,M,2002,28429
17,M,2003,29506
17,M,2004,30486
17,M,2005,30925
17,M,2006,32320
17,M,2007,33443
17,M,2008,34652
17,M,2009,34853
17,M,2010,36576
17,M,2011,36228
17,M,2012,37431
17,M,2013,37455
17,M,2014,36175
17,M,2015,36085
17,M,2016,35572
17,M,2017,35408
17,M,2018,35837
17,K,1980,37510
17,K,1981,39708
17,K,1982,40023
17,K,1983,41170
17,K,1984,42627
17,K,1985,39577
17,K,1986,36141
17,K,1987,34800
17,K,1988,34968
17,K,1989,36635
17,K,1990,37175
17,K,1991,35361
17,K,1992,35412
17,K,1993,35989
17,K,1994,32435
17,K,1995,31105
17,K,1996,31344
17,K,1997,30197
17,K,1998,29416
17,K,1999,27553
17,K,2000,27295
17,K,2001,26697
17,K,2002,27231
17,K,2003,28390
17,K,2004,28945
17,K,2005,29157
17,K,2006,30503
17,K,2007,31829
17,K,2008,32798
17,K,2009,33190
17,K,2010,34588
17,K,2011,34387
17,K,2012,35773
17,K,2013,35379
17,K,2014,34332
17,K,2015,34221
17,K,2016,33715
17,K,2017,33852
17,K,2018,34278
18,M,1980,38485
18,M,1981,39187
18,M,1982,41662
18,M,1983,42408
18,M,1984,43364
18,M,1985,44896
18,M,1986,41440
18,M,1987,38582
18,M,1988,37092
18,M,1989,36631
18,M,1990,38849
18,M,1991,38669
18,M,1992,37110
18,M,1993,37018
18,M,1994,37360
18,M,1995,34471
18,M,1996,32721
18,M,1997,33000
18,M,1998,31645
18,M,1999,30662
18,M,2000,28504
18,M,2001,28733
18,M,2002,27731
18,M,2003,28490
18,M,2004,29534
18,M,2005,30496
18,M,2006,30921
18,M,2007,32312
18,M,2008,33490
18,M,2009,34695
18,M,2010,34915
18,M,2011,36686
18,M,2012,36329
18,M,2013,37572
18,M,2014,37683
18,M,2015,36433
18,M,2016,36543
18,M,2017,35960
18,M,2018,35665
18,K,1980,36993
18,K,1981,37630
18,K,1982,39721
18,K,1983,40080
18,K,1984,41248
18,K,1985,42710
18,K,1986,39664
18,K,1987,36343
18,K,1988,34980
18,K,1989,35060
18,K,1990,36761
18,K,1991,37356
18,K,1992,35560
18,K,1993,35683
18,K,1994,36244
18,K,1995,32616
18,K,1996,31419
18,K,1997,31551
18,K,1998,30370
18,K,1999,29604
18,K,2000,27754
18,K,2001,27433
18,K,2002,26819
18,K,2003,27273
18,K,2004,28383
18,K,2005,28923
18,K,2006,29161
18,K,2007,30526
18,K,2008,31849
18,K,2009,32938
18,K,2010,33236
18,K,2011,34690
18,K,2012,34511
18,K,2013,35919
18,K,2014,35572
18,K,2015,34540
18,K,2016,34588
18,K,2017,34048
18,K,2018,34116
19,M,1980,38448
19,M,1981,38525
19,M,1982,39155
19,M,1983,41630
19,M,1984,42428
19,M,1985,43456
19,M,1986,44945
19,M,1987,41772
19,M,1988,38651
19,M,1989,37067
19,M,1990,36624
19,M,1991,38856
19,M,1992,38713
19,M,1993,37101
19,M,1994,36979
19,M,1995,37332
19,M,1996,34624
19,M,1997,32814
19,M,1998,33003
19,M,1999,31714
19,M,2000,30686
19,M,2001,28548
19,M,2002,28803
19,M,2003,27876
19,M,2004,28537
19,M,2005,29568
19,M,2006,30580
19,M,2007,31012
19,M,2008,32550
19,M,2009,33891
19,M,2010,35233
19,M,2011,35425
19,M,2012,37246
19,M,2013,36981
19,M,2014,38218
19,M,2015,38523
19,M,2016,37413
19,M,2017,37428
19,M,2018,36675
19,K,1980,36882
19,K,1981,36899
19,K,1982,37377
19,K,1983,39508
19,K,1984,39796
19,K,1985,40984
19,K,1986,42456
19,K,1987,39529
19,K,1988,36195
19,K,1989,34504
19,K,1990,34749
19,K,1991,36372
19,K,1992,36970
19,K,1993,35138
19,K,1994,35268
19,K,1995,35884
19,K,1996,32494
19,K,1997,31296
19,K,1998,31469
19,K,1999,30257
19,K,2000,29622
19,K,2001,27749
19,K,2002,27476
19,K,2003,26870
19,K,2004,27256
19,K,2005,28252
19,K,2006,28864
19,K,2007,29214
19,K,2008,30807
19,K,2009,32284
19,K,2010,33352
19,K,2011,33720
19,K,2012,35208
19,K,2013,35047
19,K,2014,36519
19,K,2015,36161
19,K,2016,35234
19,K,2017,35260
19,K,2018,34594
20,M,1980,37470
20,M,1981,38439
20,M,1982,38460
20,M,1983,39155
20,M,1984,41663
20,M,1985,42536
20,M,1986,43670
20,M,1987,45335
20,M,1988,41882
20,M,1989,38641
20,M,1990,37089
20,M,1991,36777
20,M,1992,38996
20,M,1993,38855
20,M,1994,37235
20,M,1995,37067
20,M,1996,37544
20,M,1997,34771
20,M,1998,32990
20,M,1999,33132
20,M,2000,31905
20,M,2001,30829
20,M,2002,28740
20,M,2003,29014
20,M,2004,28054
20,M,2005,28750
20,M,2006,29882
20,M,2007,30928
20,M,2008,31662
20,M,2009,33189
20,M,2010,34474
20,M,2011,35744
20,M,2012,36083
20,M,2013,37928
20,M,2014,37627
20,M,2015,38979
20,M,2016,39564
20,M,2017,38239
20,M,2018,38176
20,K,1980,35748
20,K,1981,36894
20,K,1982,36904
20,K,1983,37413
20,K,1984,39640
20,K,1985,39987
20,K,1986,41270
20,K,1987,42698
20,K,1988,39682
20,K,1989,36103
20,K,1990,34781
20,K,1991,34963
20,K,1992,36687
20,K,1993,37350
20,K,1994,35525
20,K,1995,35689
20,K,1996,36363
20,K,1997,32942
20,K,1998,31609
20,K,1999,31735
20,K,2000,30585
20,K,2001,29822
20,K,2002,28011
20,K,2003,27794
20,K,2004,27099
20,K,2005,27479
20,K,2006,28639
20,K,2007,29415
20,K,2008,30027
20,K,2009,31605
20,K,2010,32954
20,K,2011,34032
20,K,2012,34738
20,K,2013,36018
20,K,2014,35843
20,K,2015,37231
20,K,2016,37425
20,K,2017,36333
20,K,2018,36409
21,M,1980,37844
21,M,1981,37347
21,M,1982,38326
21,M,1983,38377
21,M,1984,39119
21,M,1985,41681
21,M,1986,42737
21,M,1987,43932
21,M,1988,45329
21,M,1989,41742
21,M,1990,38664
21,M,1991,37204
